,cos_ori,cos_glm,deltacos
213,0.9917086305124031,0.9070819690854351,0.08462666142696795
214,0.9788041500164117,0.9072077121586226,0.07159643785778913
215,0.9929439837845861,0.8694702543692223,0.12347372941536383
216,0.9974791633196533,0.2825434644778063,0.7149356988418469
217,0.9794459266517976,0.9397490825248696,0.03969684412692809
218,0.9891029374388345,0.889028824136886,0.10007411330194849
219,0.9972844015748428,0.9834633352059774,0.013821066368865376
220,0.9942394848864653,0.9585057949088375,0.035733689977627825
221,0.9983606569959953,0.9872959717203003,0.011064685275695041
222,0.9952323174743127,0.6393632509306493,0.35586906654366346
223,0.9945856255076899,0.7930539780372916,0.2015316474703983
224,0.9657445297276093,0.9541906854732316,0.011553844254377665
225,0.9954556852906967,0.8888653573308611,0.10659032795983558
226,0.9946530747631769,0.2699868398137726,0.7246662349494043
227,0.9989265083364642,0.25827535908198773,0.7406511492544765
228,0.9861420014155338,0.5219243970687655,0.4642176043467683
229,0.9959374557345468,0.9186159470959673,0.07732150863857956
230,0.9972671102242806,0.9516714873105439,0.045595622913736755
231,0.9885994994594607,0.8138337618200427,0.17476573763941794
232,0.995277129676803,0.8526273784170527,0.14264975125975032
233,0.9783128639102197,0.2626629178689542,0.7156499460412655
234,0.9869445811206079,0.39666958794323726,0.5902749931773706
235,0.9891420375766088,0.9945573724208487,-0.00541533484423995
236,0.9974054285937494,0.8708712938189713,0.12653413477477804
237,0.9713227767020622,0.6357217431555593,0.33560103354650295
238,0.9958630776156885,0.716667044125453,0.2791960334902355
239,0.9972880958585376,0.7642462590663075,0.23304183679223012
240,0.990743958958616,0.9381184881515259,0.052625470807090124
241,0.9896463801997599,0.4125741155265176,0.5770722646732422
242,0.9990629339211397,0.2225363121956599,0.7765266217254798
243,0.9904189087762887,0.7614693348800494,0.22894957389623927
244,0.9910971561396329,0.9783951584635467,0.012701997676086152
245,0.9773131025014308,0.7959947906570735,0.18131831184435732
246,0.9874134235332255,0.6815670621657437,0.3058463613674818
247,0.9813563446713608,0.9556143504991521,0.025741994172208682
248,0.9886505030369475,0.27678472967694634,0.7118657733600011
249,0.9954609100282323,0.8452433336947337,0.15021757633349864
250,0.9419204857335128,0.684254902424902,0.2576655833086109
251,0.968207479725487,0.9573415014358887,0.010865978289598344
252,0.9746698876448068,0.9176155460569206,0.05705434158788614
253,0.9758145217108063,0.43418804392560484,0.5416264777852015
254,0.9932449166799002,0.4556342182101797,0.5376106984697205
255,0.9929266381191175,0.991020972219278,0.001905665899839537
256,0.9992462436374869,0.8682748838767541,0.13097135976073282
257,0.9323529650880173,0.8866334413425041,0.045719523745513246
258,0.9866798348189492,0.979532566014504,0.0071472688044451615
259,0.9883809374082863,0.14450770814345634,0.8438732292648299
260,0.9762832025388137,0.9913259090585013,-0.015042706519687532
261,0.949424450481825,0.5483932597412242,0.4010311907406008
262,0.9791468222150432,0.5856408694336297,0.39350595278141354
263,0.9942183057170242,0.8985984091466551,0.09561989657036907
264,0.9900558041769814,0.03670828682021026,0.9533475173567711
265,0.995589302015498,0.11490729639588709,0.880682005619611
266,0.99265423915271,0.9799595537818075,0.012694685370902459
267,0.9961770947778468,0.798759746320805,0.19741734845704173
268,0.9893535725089099,0.8822345535317613,0.1071190189771486
269,0.9963631751913873,0.9480777993752187,0.04828537581616854
270,0.9844711503688341,0.8644639327710605,0.12000721759777366
271,0.9930384305669342,0.9521997157922197,0.04083871477471446
272,0.9918677459202571,0.6780213638315721,0.313846382088685
273,0.9918500036048478,0.954772789618989,0.037077213985858726
274,0.9943986748238773,0.9553245977965902,0.03907407702728716
275,0.9966167794503797,0.700942396813239,0.29567438263714074
276,0.998904131009462,0.27907040226701735,0.7198337287424446
277,0.9795137594574239,0.9292695165690367,0.05024424288838725
278,0.982808856727663,0.263970858523623,0.71883799820404
279,0.9966735167670823,0.9984930488715763,-0.0018195321044940371
280,0.9733216294383469,0.7465778383812826,0.22674379105706433
281,0.9968332880827211,0.9671756260155232,0.029657662067197887
282,0.9972122750613274,0.6853181656234125,0.31189410943791485
283,0.9927057796902714,0.35382805757849617,0.6388777221117752
284,0.9803976604594615,0.8845741624646246,0.09582349799483691
285,0.9898063833237539,0.781245022791357,0.20856136053239693
286,0.978902815826938,0.7875959285079935,0.19130688731894452
287,0.9945412083847647,0.9373234882409267,0.05721772014383797
288,0.9835740447635123,0.9073490116521382,0.07622503311137407
289,0.9867659686780781,0.8301818114439442,0.15658415723413388
290,0.9857932211016052,0.9788101115354965,0.006983109566108703
291,0.995582885672011,0.8690243662801811,0.12655851939182994
292,0.9964440605310594,0.7572719993536287,0.23917206117743073
293,0.9850049607809569,0.562077670516559,0.4229272902643979
294,0.9945539697672452,0.4606611840270587,0.5338927857401865
295,0.9897460574331491,0.9834527560914877,0.006293301341661395
296,0.9594186544434681,0.783081221085272,0.17633743335819607
297,0.9875094313794663,0.8775884177361293,0.10992101364333706
298,0.9691924019919802,0.9543893481256461,0.01480305386633407
299,0.9792373945306436,0.7441904799450697,0.23504691458557392
300,0.9904119102090914,0.8597086028285748,0.1307033073805166
301,0.9759051390495315,0.8374887055854154,0.13841643346411603
302,0.997239061663268,0.9675316619900013,0.029707399673266743
303,0.9949172328055941,0.5749338584690054,0.4199833743365887
304,0.9768911936325408,0.3233832431284271,0.6535079505041137
305,0.9857973165921288,0.30093619858361265,0.6848611180085161
306,0.9781690446450034,0.8529450999276897,0.12522394471731368
307,0.993062776769752,0.5557413377141566,0.4373214390555954
308,0.9906027949823756,0.2601631333767239,0.7304396616056517
309,0.9788310589776053,0.8314587521597067,0.1473723068178986
310,0.9871990286598893,0.8845265325384422,0.10267249612144713
311,0.9915597373412534,0.9635000132518633,0.02805972408939006
312,0.9948170503055689,0.7768259263713043,0.21799112393426456
313,0.956308189041612,0.9772848802893213,-0.02097669124770929
314,0.9957498694444222,0.8883790023949899,0.10737086704943233
315,0.9905176147182595,0.829453934095708,0.1610636806225515
316,0.9961604614299573,0.8015572274819295,0.1946032339480278
317,0.9860703707761214,0.9621015691864963,0.02396880158962511
318,0.9958289288909467,0.25107210480120057,0.7447568240897461
319,0.9991785141003324,0.9790870317411432,0.020091482359189228
320,0.9968103447875062,0.6762301019092295,0.3205802428782767
321,0.998184857366067,0.402840050913825,0.595344806452242
322,0.9853694512700193,0.17507178369172768,0.8102976675782916
323,0.9818877840768524,0.8437840878206813,0.13810369625617114
324,0.9914819158103687,0.7266503636576815,0.26483155215268717
325,0.9916569747784759,0.9496318039480812,0.0420251708303947
326,0.9831358659117544,0.5558589367097128,0.42727692920204163
327,0.9890431721287377,0.5172024539699976,0.47184071815874007
328,0.9982299189055612,0.9567869792541308,0.04144293965143042
329,0.9746966518481581,0.5251000679669628,0.4495965838811953
330,0.9860302088840286,0.28382986165321916,0.7022003472308094
331,0.9871105694953843,0.9962801120894027,-0.009169542594018365
332,0.9891274523850881,0.9381571218306799,0.05097033055440825
333,0.9974539709793335,0.9817270083655965,0.015726962613737072
334,0.9952799208688321,0.9360406114407668,0.05923930942806532
335,0.9980840199012119,0.8458964221994593,0.1521875977017526
336,0.9930227955853178,0.9041486790515829,0.08887411653373489
337,0.9945029473539078,0.9937246175129275,0.0007783298409802519
338,0.9906090598980822,0.05229512287887289,0.9383139370192093
339,0.9898989849874765,0.5749168641794864,0.41498212080799013
340,0.9921123664913455,0.8195287486901333,0.17258361780121223
341,0.9896821993647928,0.9266292403631083,0.0630529590016845
342,0.9311396625399503,0.09806231653725773,0.8330773460026926
343,0.9667536654858009,0.9867849307235247,-0.020031265237723805
344,0.9624708857330422,0.11765847136563579,0.8448124143674064
345,0.9985285371197005,0.9789924914175311,0.01953604570216938
346,0.9971868146576907,0.23647721394018062,0.76070960071751
347,0.9906588201372635,0.38227439257953333,0.6083844275577301
348,0.9884574727169716,0.6613241480277555,0.3271333246892161
349,0.9983580110419392,0.5288623245232356,0.46949568651870366
350,0.9832825147972981,0.0022507609572802872,0.9810317538400178
351,0.984439643822034,0.4688846092509248,0.5155550345711092
352,0.9891903853903583,0.5796259165427189,0.4095644688476394
353,0.9919293455826788,0.1115427229437044,0.8803866226389744
354,0.977803586136585,0.9954272706178476,-0.017623684481262614
355,0.9844700659344847,0.9013055374805363,0.0831645284539484
356,0.9834459987137387,0.8874880409579025,0.09595795775583627
357,0.9951879335049796,0.7795739133602971,0.21561402014468245
358,0.9974654135154035,0.27690533984344823,0.7205600736719553
359,0.9909069334298861,0.9610978722568824,0.029809061173003748
360,0.9956837321370381,0.9391931386635934,0.05649059347344465
361,0.9925388556810661,0.8657756601787389,0.12676319550232729
362,0.9813957128230636,0.9404245173449822,0.04097119547808137
363,0.9884785663096318,0.36174402342506173,0.6267345428845701
364,0.9964785136253312,0.8073937125052261,0.18908480112010517
365,0.9951233627622758,0.9667956120087188,0.02832775075355698
366,0.9845189504807925,0.11291495034680954,0.871604000133983
367,0.9872905245862639,0.30288796850469374,0.6844025560815701
368,0.9828549621507723,0.8920837621691666,0.09077119998160565
369,0.9810342774860012,0.7273420073693851,0.2536922701166161
370,0.9941716238852341,0.9968567234458185,-0.002685099560584492
371,0.9921243435658349,0.07259743109557862,0.9195269124702563
372,0.9846070702991789,0.9560427593482583,0.0285643109509206
373,0.9856901269842178,0.9768926976732603,0.008797429310957505
374,0.9818038010020187,0.7227220060307115,0.25908179497130723
375,0.9896035519633676,0.7709874923698175,0.21861605959355013
376,0.9974142281447987,0.8409087776336057,0.15650545051119302
377,0.9910008635942079,0.955946439001947,0.035054424592260935
378,0.991310007279945,0.9774693838422206,0.013840623437724409
379,0.9796927268578401,0.9583189987231322,0.021373728134707948
380,0.9935740810256152,0.7685118354620027,0.22506224556361243
381,0.9899143990482101,0.9979820479173779,-0.008067648869167776
382,0.9844826252206471,0.9464758532758688,0.038006771944778306
383,0.9862592278127176,0.16066800264715458,0.825591225165563
384,0.9880060092857735,0.7378859108593815,0.25012009842639205
385,0.9429606661605845,0.6579474352089246,0.28501323095165987
386,0.9972018107193374,0.959796707214599,0.03740510350473847
387,0.9990335357723991,0.9247726400745626,0.07426089569783645
388,0.9948349192675148,0.888079553520588,0.10675536574692679
389,0.9993498817454003,0.009060984854542847,0.9902888968908574
390,0.9877800635885243,0.9597494007488643,0.028030662839660048
391,0.9888915405874545,0.3616179396293173,0.6272736009581372
392,0.9884455604461274,0.6977145580243994,0.290731002421728
393,0.9980049198253209,0.948051310816967,0.04995360900835388
394,0.999128675244743,0.9221227007453558,0.07700597449938718
395,0.9002529599689633,0.2681004452979626,0.6321525146710006
396,0.9910214911088978,0.9933280812267828,-0.0023065901178850323
397,0.9854628799722049,0.8093170117506552,0.17614586822154976
398,0.9938142665125829,0.5855462275268022,0.4082680389857807
399,0.9874112808171249,0.3610238587031963,0.6263874221139286
400,0.9987805387117863,0.9584314780255916,0.040349060686194704
401,0.9563860673327561,0.8928589522425967,0.0635271150901594
402,0.9883604214400449,0.40441248950906544,0.5839479319309795
403,0.9814997101622627,0.8635326150515018,0.11796709511076087
404,0.9887859724179273,0.8064315232044859,0.18235444921344146
405,0.9932660377246005,0.5972906107845533,0.3959754269400473
406,0.9938046098536663,0.9590328422347081,0.03477176761895817
407,0.9961210845002584,0.9887896336223523,0.007331450877906098
408,0.9675451713161888,0.9806453960767247,-0.013100224760535961
409,0.9908535174356166,0.893933821457215,0.09691969597840155
410,0.9969974163441224,0.9560405880681482,0.040956828275974244
411,0.9941408287883411,0.9975259070614654,-0.0033850782731242868
412,0.9806507176058367,0.8981143389061391,0.08253637869969754
413,0.9883424912156207,0.9673159917611833,0.021026499454437353
414,0.9868374443609992,0.787468094485596,0.19936934987540322
415,0.9929418073569556,0.34884638140922536,0.6440954259477303
416,0.9333860211679224,0.7972524865035071,0.13613353466441525
417,0.9758409333114679,0.8227236892049612,0.15311724410650673
418,0.9929169485241627,0.1406778136614667,0.852239134862696
419,0.9911851052755154,0.9951068359481425,-0.003921730672627133
420,0.93110743157177,0.4497379813297737,0.4813694502419963
421,0.9928446975553316,0.42971229766422203,0.5631323998911095
422,0.9938541795818486,0.3546362522001352,0.6392179273817133
423,0.986084216237742,0.915581156268509,0.070503059969233
424,0.995843922696457,0.5473799674057289,0.44846395529072813
425,0.9870530949798744,0.4612947104496057,0.5257583845302687
426,0.9945269692788546,0.9319693156648329,0.06255765361402177
427,0.996052043847175,0.8655911988595258,0.1304608449876492
428,0.9902551379014501,0.9251460206617494,0.0651091172397007
429,0.9956336382143721,0.05342907817263498,0.9422045600417371
430,0.9947529012807406,0.9809049083377149,0.013847992943025633
431,0.978182434266801,0.7371521767565952,0.2410302575102058
432,0.997084113122195,0.016911854140694453,0.9801722589815006
433,0.9916462786977562,0.8448240301143676,0.14682224858338866
434,0.997050248273966,0.572990589269124,0.424059659004842
435,0.999762476996163,0.9589145606360192,0.04084791636014384
436,0.9983690630170873,0.5482019695944276,0.4501670934226597
437,0.9915773875144637,0.5752937347740644,0.41628365274039925
438,0.9898545022005645,0.7133375263602965,0.276516975840268
439,0.9979237273543878,0.15966582468727467,0.8382579026671132
440,0.9823687488743433,0.8149912489389046,0.1673774999354387
441,0.9939868699186861,0.9764028592105648,0.017584010708121323
442,0.9860970209467921,0.9649183741693682,0.02117864677742387
443,0.9940142761533413,0.8800617383770332,0.1139525377763081
444,0.9977978118567385,0.7366443270941738,0.2611534847625647
445,0.9943512447509177,0.7420478807365495,0.25230336401436826
446,0.9385521888364411,0.9347816212994151,0.0037705675370259817
447,0.9860203683971835,0.8818036719635438,0.10421669643363973
448,0.9793224143478094,0.9238635328490479,0.05545888149876155
449,0.9890105629983921,0.2785744550977254,0.7104361079006667
450,0.9734660853353845,0.7554014520724293,0.21806463326295522
451,0.9929214544395337,0.19779054279455674,0.795130911644977
452,0.9751245590485744,0.912804954533173,0.06231960451540142
453,0.9946943548258,0.9290466699463037,0.06564768487949635
454,0.9836116948952252,0.019192797782672022,0.9644188971125531
455,0.9638667878683932,0.602155558659409,0.36171122920898424
456,0.9909089024343242,0.07046473105981302,0.9204441713745112
457,0.9973525259644092,0.9513708172853252,0.04598170867908391
458,0.9535305555932679,0.879581024464455,0.07394953112881297
459,0.9986872793955628,0.9307863755604272,0.06790090383513558
460,0.9959281765240395,0.9682952695421041,0.027632906981935434
461,0.9901630029660364,0.10273203959552252,0.887430963370514
462,0.9979855943083382,0.9850470470875718,0.012938547220766372
463,0.9933735975245301,0.8650778528111259,0.12829574471340421
464,0.9945081626576731,0.9006277254807242,0.09388043717694883
465,0.9956954936191205,0.8457735131725767,0.1499219804465438
466,0.9946207002617572,0.9701461578037351,0.024474542458022053
467,0.991004762705504,0.9187949756768264,0.07220978702867753
468,0.9958560704906846,0.7757763529469794,0.22007971754370514
469,0.9980467042577649,0.7058919476738571,0.29215475658390777
470,0.9973484550249163,0.8678355409971694,0.1295129140277469
471,0.9863106861457487,0.9461429222048052,0.04016776394094346
472,0.9846696708596946,0.9194568301091826,0.06521284075051204
473,0.9851612483024725,0.4049152901073453,0.5802459581951273
474,0.9968815607787535,0.4250871343197595,0.571794426458994
475,0.9966871507310231,0.7737144260179766,0.22297272471304652
476,0.9844999872112663,0.5773371566962522,0.4071628305150141
477,0.9930602358128604,0.2533080862781635,0.7397521495346969
478,0.9830257236005719,0.9568471669678675,0.02617855663270441
479,0.9881777837510152,0.980915605507878,0.0072621782431371296
480,0.9876684303119043,0.4224392579814612,0.5652291723304431
481,0.9924756818826563,0.886371807427039,0.10610387445561731
482,0.9952581506086353,0.5828990479631472,0.41235910264548814
483,0.9955178558496437,0.9573601008145884,0.03815775503505525
