,cosback,cosglm,deltacos
240,0.9999972423014067,0.975063093889015,0.02493414841239172
241,0.9999978514248807,0.993529089547818,0.00646876187706269
242,0.9999983423508392,0.9163947522427842,0.08360359010805496
243,0.9993985591881509,0.9986030533255048,0.0007955058626460954
244,0.9999787150197674,0.9892210424569958,0.010757672562771603
245,0.9999958072590179,0.9968656187000493,0.0031301885589686274
246,0.9999952859148319,0.9385833309762766,0.061411954938555335
247,0.9999899216963817,0.9937424058923543,0.0062475158040273815
248,0.9999874013197196,0.9927486793178116,0.0072387220019080045
249,0.999999400855142,0.9977723120825182,0.0022270887726238975
250,0.999997486669806,0.9982375968060987,0.0017598898637073424
251,0.99999562675425,0.9967523963291883,0.003243230425061694
252,0.9999958584577171,0.9951703570686273,0.00482550138908977
253,0.999997365127628,0.949914004353997,0.05008336077363107
254,0.9999935801764546,0.9906000200550245,0.009393560121430111
255,0.9999986310305747,0.9978764870814165,0.0021221439491582172
256,0.9999971754762228,0.9960346837408105,0.003962491735412299
257,0.9999968847664289,0.9656341597367655,0.03436272502966342
258,0.9999909348605874,0.990808024076532,0.00918291078405542
259,0.9999989271544065,0.9839174125390684,0.016081514615338133
260,0.9999971666208244,0.9483663600190954,0.05163080660172903
261,0.9999913992016478,0.9315644354849186,0.06842696371672918
262,0.9999695927576543,0.9735779296594558,0.026391663098198515
263,0.9999973017545634,0.9966433526858682,0.003353949068695128
264,0.9999803415080819,0.6592320405767454,0.34074830093133646
265,0.9999965149489702,0.9726080710822379,0.027388443866732337
266,0.9999927703553357,0.9801503339400236,0.019842436415312137
267,0.9999986243965645,0.9975840544997514,0.0024145698968131013
268,0.9999979043500292,0.9902852270919615,0.009712677258067681
269,0.9999919332753509,0.9869461564847136,0.013045776790637231
270,0.9999966618903832,0.9996175947223919,0.00037906716799129825
271,0.9999932544597583,0.9546333835418852,0.04535987091787308
272,0.9999964662406758,0.9982762735341768,0.0017201927064990352
273,0.9999934899489944,0.9915498301801585,0.008443659768835876
274,0.9999922068309012,0.9984480441893566,0.0015441626415445553
275,0.9999842317791836,0.9745552114192763,0.02542902035990735
276,0.9999850434303249,0.9902908445692415,0.009694198861083358
277,0.99989208758547,0.9956168127409822,0.004275274844487753
278,0.9999954787470868,0.9930642357928768,0.006931242954209993
279,0.9999869198834166,0.9930007226791832,0.006986197204233435
280,0.9999977509668361,0.9818287332266361,0.018169017740199966
281,0.9999960920099266,0.9498229391455996,0.050173152864327
282,0.9999743382919124,0.9033056398839652,0.09666869840794723
283,0.9999780079859275,0.9968900053639425,0.003088002621985053
284,0.9999925292426453,0.5763185434961142,0.42367398574653103
285,0.9999914744782465,0.9966994172526993,0.0032920572255472624
286,0.9999852040429734,0.9975870536327451,0.0023981504102282836
287,0.9999931422055032,0.9988761005734906,0.0011170416320125387
288,0.999997513186609,0.9977364246253858,0.0022610885612232012
289,0.9997877588332417,0.6450646790025327,0.35472307983070894
290,0.9999976757006187,0.9972860347170212,0.002711640983597552
291,0.9999962781085296,0.9916975421758738,0.008298735932655843
292,0.9999846911816119,0.9878260301202785,0.012158661061333453
293,0.9999958155445746,0.9950669724887549,0.004928843055819754
294,0.9999932045489637,0.9921233864026275,0.007869818146336138
295,0.9999565230983074,0.998335165684149,0.0016213574141583642
296,0.9999836178753161,0.985784378466021,0.014199239409295128
297,0.9986615402207171,0.9975870708055458,0.0010744694151713086
298,0.999987820721805,0.9676786182388627,0.032309202482942334
299,0.9999970041788787,0.995715384929205,0.00428161924967374
